"id","title","url","tags","post_date","scrap_date","content"
41070737,"How to migrate ""project"" in Serverless 0.X to Serverless 1.0?","https://stackoverflow.com/questions/41070737/how-to-migrate-project-in-serverless-0-x-to-serverless-1-0","{amazon-web-services,serverless-framework}","2016-12-10 00:07:31+02","2024-05-17 05:02:46.105929+03","I once used Serverless 0 X frameworks and have some of my own projects with it After that I have a long blank period for half year or so and I back to Serverless 1 0 In Serverless 0 X we have the concept of project which can handle many functions under same environment But in Serverless 1 X project looks retired only one handler js under root folder How can I handle many functions under same environment Should I code all functions within one handler js And how can I avoid 50MB limits of each functions In Serverless 0 X it is easy to avoid this limitation because each function uploaded separately but I do not know how to avoid this limitation in Serverless 1 X Including these questions are there any good documentation for migrating Serverless 0 X projects to Serverless 1 X"
41070858,"How to deploy API Gateway on Serverless 1.X?","https://stackoverflow.com/questions/41070858/how-to-deploy-api-gateway-on-serverless-1-x","{amazon-web-services,serverless-framework}","2016-12-10 00:24:33+02","2024-05-17 05:02:47.10193+03","From Serverless 1 X I cannot found API Gateway settings in serverless yml or web search results It include only lambda settings and I deployed Hello World template to my AWS actually only lambda was deployed How to deploy and configure API Gateway on Serverless 1 X"
41145659,"AWS Custom Authorizer with request parameters","https://stackoverflow.com/questions/41145659/aws-custom-authorizer-with-request-parameters","{amazon-web-services,aws-lambda,aws-api-gateway,amazon-cognito,serverless-framework}","2016-12-14 14:57:46+02","2024-05-17 05:02:48.514898+03","I am building a rest API with serverless I have built a custom authorizer to retrieve custom policies everything was working fine until I have bump into retrieving policies with request parameters example baseAs aId Bs bId Example of policies I am retrieving right now so my issue is the above policy should only be to retrieve a specific A but when I want to call some B that only is accessible through a A I will need to call a endpoint like baseAs aId Bs bId with the above policy I will have permission to access request this endpoint when I should not Is there a way to have request parameters in the resource in the policy"
41156203,"Serverless compute on Windows in AWS","https://stackoverflow.com/questions/41156203/serverless-compute-on-windows-in-aws","{amazon-web-services,aws-lambda,serverless-framework}","2016-12-15 03:59:27+02","2024-05-17 05:02:49.041106+03","I have got a piece of code that I need to make available over the Net It is a perfect fit for an AWS Lambda with an HTTP API on top a stateless side effect free rather CPU intensive function blob in blob out It is written in C NET but it is not pure NET it makes use of the UWP API therefore requires Windows Server 2016 AWS Lambdas only run on Linux hosts even C ones Is there any way to deploy this piece in the Amazon cloud in serverless manner maybe something other than a Lambda I know I can go with a EC2 VM but this is the very kind of thing serverless architecture was invented for "
41156444,"Is it possible to correctly point to Python Shapely library's LIBGEOS_C in AWS Lambda environment?","https://stackoverflow.com/questions/41156444/is-it-possible-to-correctly-point-to-python-shapely-librarys-libgeos-c-in-aws-l","{python,amazon-web-services,aws-lambda,serverless-framework,shapely}","2016-12-15 04:28:52+02","2024-05-17 05:02:49.929135+03","I am attempting to write a AWS python Lambda function that utilizes Shapely for simple point in polygon operations I spun up an AWS linux EC2 instance installed Shapely and had a working script I then downloaded the linux specific libgeos_c so 1 binary from my EC2 instance and bundled it via serverless framework to exist in the same directory as my lambda function However once I deploy the script will not execute because it throws a Could not find library or load any of its variants error I have even tried to explicitly point to libgeos_c so 1 path via the GEOS_LIBRARY_PATH environment variable to no effect Is this an impossible deployment Here is a code snippet that sets the environment variable and then invokes a secondary script which actually imports and utilizes shapely Has anyone every successfully deployed shapely in lambda My fallback plan is to go back to good old postgrespostgis instead of shapely but I would sure like to try to build this out in a dynamolambda stack "
41173775,"Serverless: You're using the LAMBDA-PROXY in combination with request / response","https://stackoverflow.com/questions/41173775/serverless-youre-using-the-lambda-proxy-in-combination-with-request-response","{node.js,serverless-framework}","2016-12-15 21:40:34+02","2024-05-17 05:02:50.87489+03","Could someone please help explain what this warning message means Serverless Warning You are using the LAMBDAPROXY in combination with request response configuration in your function indexPage This configuration will be ignored during deployment I believe I understand the LAMDAPROXY part I am pretty sure this is a reference to the Integration section of the serverless yml I have no idea what it is referencing with the request response configuration "
41194734,"Serverless CORS Error: Did not find method in CORS header ‘Access-Control-Allow-Methods'","https://stackoverflow.com/questions/41194734/serverless-cors-error-did-not-find-method-in-cors-header-access-control-allow","{javascript,ajax,cors,aws-api-gateway,serverless-framework}","2016-12-17 02:09:23+02","2024-05-17 05:02:51.948059+03","I tried using Serverless framework and have followed the guide to enable CORS And I also added in the serverless yml The final endpoint is here Somewhat when I tried calling the endpoint via AJAX There is nothing happens The Firefox console shows this message CrossOrigin Request Blocked The Same Origin Policy disallows reading the remote resource at httpsdgyoawr9n0 executeapi useast1 amazonaws comdevcommentslist Reason Did not find method in CORS header AccessControlAllowMethods And the Chrome console also shows this XMLHttpRequest cannot load httpsdgyoawr9n0 executeapi useast1 amazonaws comdevcommentslist Method JSON is not allowed by AccessControlAllowMethods in preflight response But when I tried the endpoint in httpwww testcors org it looks okay though Heres the response header for OPTIONS Heres for the GET What did I do wrong"
41197983,"How to add bucket permission in serverless.yml","https://stackoverflow.com/questions/41197983/how-to-add-bucket-permission-in-serverless-yml","{amazon-web-services,amazon-s3,aws-lambda,serverless-framework}","2016-12-17 11:15:00+02","2024-05-17 05:02:52.538379+03","I have following serverless yml file when I deploy it gives me permission denied on productimagedev bucket how do I set permission in iamRoleStatements or it has to be set somewhere else "
41214544,"How to attach a managed policy to a lambda function in serverless framework","https://stackoverflow.com/questions/41214544/how-to-attach-a-managed-policy-to-a-lambda-function-in-serverless-framework","{amazon-web-services,aws-lambda,amazon-cognito,amazon-iam,serverless-framework}","2016-12-19 01:06:05+02","2024-05-17 05:02:53.468825+03","How can I attach a managed policy to a lambda function I tried But this resulted in the following error An error occurred while provisioning your stack GaDashextractLambdaFunction 1 validation error detected Value arnawsiamawspolicyAmazonCognitoReadOnly at role failed to satisfy constraint Member must satisfy regular expression pattern arnawsiam\d 12 role[azAZ_09 _] "
41413360,"Having trouble setting environment variables for AWS Lambda using Serverless v1.4.0","https://stackoverflow.com/questions/41413360/having-trouble-setting-environment-variables-for-aws-lambda-using-serverless-v1","{javascript,node.js,amazon-web-services,aws-lambda,serverless-framework}","2017-01-01 04:27:49+02","2024-05-17 05:02:55.438012+03","Following the documentation I tried declaring environment variables in the serverless yml file under provider None of these are available to me when trying to get them using process env IS_REMOTE or process env REMOTE_ENV This is the log of trying to console log them This is inside Lambda when using serverless invoke not locally Hope someone can help me figure this out as it seems like I am following the docs about right "
41419941,"Return JSON in response to S3 Upload","https://stackoverflow.com/questions/41419941/return-json-in-response-to-s3-upload","{amazon-s3,aws-lambda,aws-api-gateway,serverless-framework,serverless-architecture}","2017-01-01 23:30:24+02","2024-05-17 05:02:57.056809+03","I am relatively new to AWS Lambda so maybe this is trivial but I have not figured it out so far I would like to return JSON data the same was that I can return it as a callback in response to an API Gateway request The problem that I have is that I would like to process an image that a user uploads and return the result of that processing to the user in JSON format I know that I can create Lambda functions that respond to S3 uploads triggers but I cannot return data to the user that way "
41452848,"Deploy Isomorphic react starter kit to AWS Lambda","https://stackoverflow.com/questions/41452848/deploy-isomorphic-react-starter-kit-to-aws-lambda","{node.js,reactjs,aws-lambda,serverless-framework,react-starter-kit}","2017-01-03 21:42:53+02","2024-05-17 05:02:57.633764+03","I am a newbie when it comes to Node js nad React I am trying to deploy React Starter Kit isomorphic web app boilerplate to the cloud I am currently using heroku but I have read that I can do this using AWS Lambda and API gateway I tried to do this using Serverless framework and also do this on my own but did not succeed Running the serverless framework using a webpack plugin failed because my webpack file is written in ES6 and I do not know how to run babel before webpack locally I am running babelnode that calls webpack As for doing this manually I could not find instructions for the starterkit setup should I upload the entire folder to S3 how to define the lambda function do I need to change something in my current code Any help would be appreciated "
38408493,"Serverless framework v1 - multiple resources in one service","https://stackoverflow.com/questions/38408493/serverless-framework-v1-multiple-resources-in-one-service","{aws-api-gateway,serverless-framework}","2016-07-16 06:35:10+03","2024-05-17 05:02:59.419871+03","I have two resources games and players both have crud functions Are these supposed to be in the same serverless service I would like to separate them but how do I then put them in the same api gateway"
38456057,"Api gateway 304 responses with Last-Modified header","https://stackoverflow.com/questions/38456057/api-gateway-304-responses-with-last-modified-header","{aws-lambda,aws-api-gateway,serverless-framework}","2016-07-19 10:34:50+03","2024-05-17 05:03:00.008199+03","I want to response a 304 response with LastModified header At first I use Error response to implement Handler js sfunction json in endpoints However I find it on Lambda doc If an error is provided callback parameter is ignored So this does not work Is there any solution to response a 304 response with header Updated Is it possible to return a Error object and map responses 304 in sfunction Below code cannot map to 304 sfuntion json Handler js I also try this It can mapping to 304 but header cannot get integration response body errorMessage LastModified I try util parseJson but not working on responseParameter Invalid mapping expression specifiedutil parseJson input path errorMessage LastModified"
38650052,"custom authorizers in Amazon API Gateway 500 error","https://stackoverflow.com/questions/38650052/custom-authorizers-in-amazon-api-gateway-500-error","{aws-lambda,aws-api-gateway,serverless-framework}","2016-07-29 03:25:34+03","2024-05-17 05:03:01.081363+03","I use ServerlessAuthenticationboilerplate and want to map custom error response But it always return 500 error authorize js sfunction json"
38713469,"API Gateway + Lambda download CSV file","https://stackoverflow.com/questions/38713469/api-gateway-lambda-download-csv-file","{csv,aws-lambda,aws-api-gateway,serverless-framework}","2016-08-02 06:46:45+03","2024-05-17 05:03:01.73009+03","I want to do a csv download link with API Gateway Lambda But there is a problem that lambda always return JSON stringify Is there a way to resolve this sfunction json handler js In the downloaded csv file \car\\price\\color\\n\Audi\40000\blue\\n\BMW\35000\black\\n\Porsche\60000\green\ Updated I still trying but thank you at least I have direction By the way I cannot find API Gateway doc about input body replaceAll replaceAll is Java function Finally I resolve this by below code in Api Gateway template sfunction escaped double quotes return data The template final replaceAll is weird CSV do not recognize \n or \r\n but I try copy new line in IDE and pass to code It work and it is magical "
38919753,"Is it possible to set request authorization in 'serverless.yml' file with Serverless 1.0.0-beta.1.1?","https://stackoverflow.com/questions/38919753/is-it-possible-to-set-request-authorization-in-serverless-yml-file-with-server","{amazon-web-services,yaml,aws-api-gateway,serverless-framework}","2016-08-12 13:54:42+03","2024-05-17 05:03:03.317947+03","I just tried version 1 0 0beta 1 1 of Serverless which looks very promising I wish to authentify requests using AWS_IAM I can use the AWS Gateway API console and change each method request from none to AWS_IAM By hand I can make it work However I would rather change the serverless yml file in my Serverless services I tried to add an authorizationType field like so but it did not update the authorization settings of API Gateway and unauthorized requests are still accepted Any idea if the serverless yml file can be set to use AWS_IAM "
39097572,"Use path params in serverless framework 1.0","https://stackoverflow.com/questions/39097572/use-path-params-in-serverless-framework-1-0","{amazon-web-services,aws-lambda,serverless-framework}","2016-08-23 09:37:04+03","2024-05-17 05:03:04.807741+03","I want to use the path param customer customerId of a GET request in order to query a customer using AWS Lambda How do I have to define the path param in order to pass it to my AWS Lambda function using serverless framework 1 0 "
39120750,"How to create S3 bucket via CloudFormation with Transfer Acceleration on by default?","https://stackoverflow.com/questions/39120750/how-to-create-s3-bucket-via-cloudformation-with-transfer-acceleration-on-by-defa","{amazon-web-services,amazon-s3,aws-cloudformation,serverless-framework}","2016-08-24 10:27:32+03","2024-05-17 05:03:05.565914+03","My Serverless project creates an S3 bucket I would like it to have Transfer Acceleration turnedon by default I have tried this but that is not an accepted Property and I cannot find anything appropriate in the aws docs httpsdocs aws amazon comAWSCloudFormationlatestUserGuideawspropertiess3bucket html Is there any way to do this during the resources deployment"
39143243,"Serverless with nodejs and mysql => Process exited before completing request","https://stackoverflow.com/questions/39143243/serverless-with-nodejs-and-mysql-process-exited-before-completing-request","{mysql,node.js,aws-lambda,serverless-framework}","2016-08-25 10:47:39+03","2024-05-17 05:03:06.455743+03","I am developing some functions with serverless with the nodejs template I have a service that connects to a mysql database and retrieves some data Everything is fine when I make the first call but when I repeat it I receive a Process exited before completing request error message If I try that same call again I receive data So the service is doing right on the odd calls and it is returning the error on the even calls funny right This is the code of the handler function and this is the code of the repository function As you can see I use promises with the when library I call the done callback in the handler and there should be a response from the promise in every possible situation I cannot see what is wrong with this and why is making the odd requests wrong Anyone can help Thanks in advance "
39171675,"How to create an EventSourceMapping with serverless 1.0?","https://stackoverflow.com/questions/39171675/how-to-create-an-eventsourcemapping-with-serverless-1-0","{lambda,serverless-framework}","2016-08-26 17:23:54+03","2024-05-17 05:03:07.373132+03","I am trying to set up an event source map so the Lambda Function gets call every time a record gets committed into my dynamodb table I am trying to follow up the instructions from httpsgithub comserverlessserverlessblobmasterdocsguideoverviewofeventsources md My current serverless yml is using And every time I call serverless deploy I get I am guessing this has to do with IAM role permissions but cannot figure out how to fix it For the role I use for serverless itself I have tried to just use so it should be able to do anything Note that if I remove the resources section from the serverless yml I can deploy correctly I can even go to the dynamodb table and manually add the trigger to the lambda function and it all works Thanks in advance"
39194776,"Serverless framework 1.0 : Converting Cloudformation to Yaml for AWS Firehose","https://stackoverflow.com/questions/39194776/serverless-framework-1-0-converting-cloudformation-to-yaml-for-aws-firehose","{amazon-web-services,yaml,aws-cloudformation,serverless-framework,amazon-kinesis-firehose}","2016-08-28 19:00:50+03","2024-05-17 05:03:08.441446+03","Does anyone know of a definitive guide for converting cloudformation to yaml in Serverless v1 0 I can make quite a few things work but I am completely stuck on how to setup Firehose and allow a lambda to write to it I think the resources section would look something like this But I have no idea how to convert the Cloudformation for the IAM section which is described here httpdocs aws amazon comfirehoselatestdevcontrollingaccess html Any pointers examples or guides on CFYaml conversion much appreciated "
39244928,"How do I debug AWS Api Gateway & Lambda's ""AWS/ApiGateway 5XXError""","https://stackoverflow.com/questions/39244928/how-do-i-debug-aws-api-gateway-lambdas-aws-apigateway-5xxerror","{amazon-web-services,aws-lambda,aws-api-gateway,serverless-framework}","2016-08-31 08:49:49+03","2024-05-17 05:03:09.555404+03","I have an API Gateway resource that runs a lambda function I am calling the API Gateway resource using the AWS Generated SDK from my Api Gateway Heres the portion of the stacktrace from my client that seems relevant Now looking at the AWS console within my Api Gateway Dashboard I see the requests coming in and resulting in AWSApiGateway 5XXError However there are 0 logs that I can find My lambda function does NOT appear to be called and no lambda logs are shown Right now this is what my lambda looks like What can I do to debug this Edit Okay here is the cloudformation script that is throwing everything together Edit 2 When I test the endpoint using API Gateways test feature in the AWS Console everything works great Edit 3 Updated the cloudformation script againstill not working "
39374581,"Handle multipart/form-data with Serverless?","https://stackoverflow.com/questions/39374581/handle-multipart-form-data-with-serverless","{multipartform-data,serverless-framework}","2016-09-07 15:59:58+03","2024-05-17 05:03:10.407867+03","How to handle multipartformdata with serverlessframework v 0 5 6 Just tried this action js But got an error errorMessage Cannot read property contentlength of undefined"
39408726,"Lambda function producing old results after request","https://stackoverflow.com/questions/39408726/lambda-function-producing-old-results-after-request","{node.js,amazon-web-services,caching,aws-lambda,serverless-framework}","2016-09-09 09:50:44+03","2024-05-17 05:03:11.10706+03","I am writing a script to scrap a certain webpage For the architecture it is a serverless function which scrapes the certain page every minute so that we are notified as soon as possible about changes My problem is that the result of the query says no new entry was found only old ones which it does not report Today there is another entry which is new so I should have gotten a report about it When I execute the function manually it does actually work and report it When I removed the entry it still did not report it automatically from AWS After doing some debugging I noticed that on the client side the result from a request is the new version of the web page On AWS Lambda I still get the old result of the page Clientside commands tried both work The server does run the function entirely and does not report any errors in cloudwatch Personally I started to think that the problem was related to caching although that does not exist there right Any ideas or suggestions are welcome The line that gets the old version request url function error response html Example code async part get get the html checkLogged if already reported doLog logs if not reported Code that check for all entries"
39450504,"Serverless Framework - Two services under one APIGW endpoint","https://stackoverflow.com/questions/39450504/serverless-framework-two-services-under-one-apigw-endpoint","{microservices,aws-cloudformation,aws-api-gateway,serverless-framework}","2016-09-12 12:37:05+03","2024-05-17 05:03:12.161077+03","If I have two services Users and Products each with several functions with endpoints defined for each one as any traditional API would is it possible for them to be organised separately in a code base for clarity but once deployed share the same API base URL For example consider I have the following structure and my srcusersserverless yml has the following defined and my srcproductsserverless yml has basically the same thing just swap user for products Currently both of those services will be deployed to distinctly different API endpoints one with a URL httpsfghijklmnop executeapi and another with a URL httpsabcdevwxyz executeapi My question is would it be possible to have these services be deployed but remain under a single API with a single URL so both would be served under URL httpsabcdevwxyz executeapi I am assuming the answer to be No because Cloud Formation but I thought I would post the question here simply for the sake of discussion and to aid my own understanding of building serverless applications I am aware of using Custom Domains as per the answer here but for a quicker development cycle this is not really an ideal solution My only solution so far would be to simply create a service called api which would contain all the endpoints my API would need which would simply invoke my other services Lambda functions directly rather than via previouslyconfigured endpoints It would be an abstraction layer really but add potentially unnecessary layers to my application Again curious to see what the community feels on this "
39451505,"How to return the inserted item in dynamoDB","https://stackoverflow.com/questions/39451505/how-to-return-the-inserted-item-in-dynamodb","{node.js,amazon-web-services,amazon-dynamodb,aws-lambda,serverless-framework}","2016-09-12 13:29:52+03","2024-05-17 05:03:12.828665+03","I am using nodeJS sdk to put the item to dynamoDB The item is The present code for the putting the item in dynamoDB The insertion happens correctly and the return value is an empty object I would like to return the inserted item I found this doc But this returns only in case of updating the old value I could not find any other useful info other than this Is there any work around or we simply need to query using get method with the primary key"
33837797,"Is it possible to specify more than one method for an API Gateway -> Lambda mapping?","https://stackoverflow.com/questions/33837797/is-it-possible-to-specify-more-than-one-method-for-an-api-gateway-lambda-mapp","{aws-lambda,serverless-framework}","2015-11-20 23:32:23+02","2024-05-17 05:03:14.528658+03","I am currently using Serveless Framework to create a new application and was wanting to map the same lambda function to multiple HTTP methods say GET and POST in my API gateway and I have gotten stuck on how to do this Here is what Serverless Framework generated in awsm json for my default resourceaction endpoint for the apiGateway configuration So this allows my endpoint to accept a POST request but how do I change this file to have this lambda also accept GET requests I have tried the following and"
33884968,"How to test aws lambda functions locally","https://stackoverflow.com/questions/33884968/how-to-test-aws-lambda-functions-locally","{python,node.js,amazon-web-services,aws-lambda,serverless-framework}","2015-11-24 03:31:17+02","2024-05-17 05:03:15.559984+03","I have a mobile application backend developed with node js express I tried it to deploy it as lambda service For that I created a Serverless Framework project httpsgithub comserverless Previously I tested mobile app locally by starting express backend application Now I cannot find a method to test my mobile app locally without local backend jaws run command only run once I called it Is there any method to start the lambda function as a web service Or is there any alternative to Serverless Framework"
34050300,"Is there a way to send data to Logentries in a NodeJS + Browserify context?","https://stackoverflow.com/questions/34050300/is-there-a-way-to-send-data-to-logentries-in-a-nodejs-browserify-context","{node.js,browserify,aws-lambda,logentries,serverless-framework}","2015-12-02 18:28:21+02","2024-05-17 05:03:16.610982+03","I am trying to send data to Logentries from an AWS Lambda function created using the JAWS Framework which is now the Serverless Framework which uses Browserify as its default builder However Is there some way to send data to Logentries in this situation I looked briefly at connecting Logentries to AWS CloudWatch directly but the option for enabling that via Logentries says Enable Cloudwatch infrastructure information whereas I am just looking for a way to feed specific CloudWatch streams into specific Logentries log sets and I do not need any of the infrastructure information EDIT Based on feedback from Logentries support staff I ended up using an HTTP POST API that they have not to be confused with their deprecated HTTP PUT API Heres the code I used httpsgithub comsilinternationallambdalelogger"
34359675,"Can AWS Lambda reach/interact with S/FTP?","https://stackoverflow.com/questions/34359675/can-aws-lambda-reach-interact-with-s-ftp","{node.js,ftp,sftp,aws-lambda,serverless-framework}","2015-12-18 16:12:16+02","2024-05-17 05:03:17.43212+03","I wrote some basic js to just list the files of a FTP but I get Process exited before completing request Is that because Lambda cannot interact with FTP I am using jsftp btw Heres my setup My code My ftp lambda code I added some console log all over the place and it seems like it choked once it tried to ftp auth The output I see in cloud watch So it looks like it just choked somewhere "
34751377,"Using env variables in serverless s-resources-cf.json","https://stackoverflow.com/questions/34751377/using-env-variables-in-serverless-s-resources-cf-json","{amazon-web-services,aws-lambda,serverless-framework}","2016-01-12 18:39:27+02","2024-05-17 05:03:18.362018+03","Is there a way to use serverless env variable in sresourcescf json I create a RDS instance in sresourcescf json that is used by some of my lambdas Instead of putting the db name and password into sproject json or svariablesenv json Id like to reference env vars and have them filled in as part of the deployment similar to how vars in svariablesenv json can be references in sresourcescf json using "
35067236,"Why my Serverless Lambda unable to access S3 bucket and items?","https://stackoverflow.com/questions/35067236/why-my-serverless-lambda-unable-to-access-s3-bucket-and-items","{amazon-web-services,amazon-s3,aws-lambda,serverless-framework}","2016-01-28 16:48:06+02","2024-05-17 05:03:19.263601+03","I am sure I have set up my Lambda to have readwrite access to the private bucket more specifically my lambda will execute s3 headObject and s3 upload What am I missing to get this to work My Lambdas policy My S3 buckets policy"
35108295,"Universal rendering react components using serverless, react-router, lambda, api gateway and cloudflare","https://stackoverflow.com/questions/35108295/universal-rendering-react-components-using-serverless-react-router-lambda-api","{react-router,cloudflare,aws-lambda,aws-api-gateway,serverless-framework}","2016-01-30 23:03:00+02","2024-05-17 05:03:20.008602+03","I would like to do Universal rendering of react components using serverless reactrouter lambda API gateway and Cloudflare How would you map the API gateway endpoint URLs to a serverside instance of reactrouter running inside an AWS lambda function in a way that was compatible with Cloudflare I found an interesting hackapproach to doing it with CloudFront httphighscalability comblog2015127theserverlessstartupdownwithservers html but I would prefer using Cloudflare for cost and DDoS attack prevention reasons Thanks "
35252815,"How to access DynamoDB from AWS Lambda when using the Serverless Framework?","https://stackoverflow.com/questions/35252815/how-to-access-dynamodb-from-aws-lambda-when-using-the-serverless-framework","{amazon-web-services,amazon-dynamodb,aws-sdk,aws-lambda,serverless-framework}","2016-02-07 11:21:07+02","2024-05-17 05:03:21.157984+03","I am using the Serverless Framework to manage my AWS Lambda deploys The framework credentials has access to DynamoDB resources but my Lambda deployed with the framework cannot access my DynamoDB tables How can I give my Lambda functions the proper access"
35382007,"How to define variables in a DRY way","https://stackoverflow.com/questions/35382007/how-to-define-variables-in-a-dry-way","{serverless-framework}","2016-02-13 16:00:31+02","2024-05-17 05:03:22.095568+03","Let us say I have function that writes to a S3 bucket So the bucket name is clearly a variable that should not be hardcoded into the function might be different buckets for dev vs prod for example Now I need to use the bucket name in at least two places if I want the function to be able to access it For 1 I can use a variable and refer to the variable in the IAM policy defined in smodule or whatever it is called in v0 4 For 2 I can use an env var whose value I could then access in the function code during runtime But I certainly do not want to have to define the variable twice once with sls env set and once in the svariables file That is not very DRY However I do not see a way to refer to variables when defining envars or vice versa How could I define the bucket name in just one place"
36016455,"Unable to create new stage when using multiple accounts?","https://stackoverflow.com/questions/36016455/unable-to-create-new-stage-when-using-multiple-accounts","{amazon-web-services,amazon-s3,aws-lambda,aws-api-gateway,serverless-framework}","2016-03-15 16:07:02+02","2024-05-17 05:03:27.177533+03","So I have multiple accounts for my different environments when I try to create a new stage I get bucket exists you dont have permission After checking my AWS permissions my dev and test are identical any idea why this would happen For dev I had no issues with creating cf s3 bucket project inside the sls folder For test I get the above error the bucket doesnt exist yet it says bucket exists and I have no permission First run Now I try to create a new stage"
36044074,"Add Endpoint to Serverless CLI Generated Function","https://stackoverflow.com/questions/36044074/add-endpoint-to-serverless-cli-generated-function","{aws-lambda,aws-api-gateway,serverless-framework}","2016-03-16 18:29:57+02","2024-05-17 05:03:27.755511+03","I am new to Serverless www serverless com and learning the CLI I am having trouble creating a POST PUT or DELETE endpoint for a function In looking at the documentation I used the following to create a function This worked great and the resulting sfunction json has a GET endpoint automatically added What I would like is to be able to add PUT POST or DELETE endpoints on some functions It looks like from documentation that I could use endpoint deploy but I attempted this and it did not work This errors out saying that no such endpoint name exists I assume because it is not in the sfunction json file Do I need to handcode the sfunction json file to include the other endpoints or is there a way to do this through the CLI Thanks for your help "
36087745,"How can I check that Openwhisk (IBM Cloud Functions) gets invoked?","https://stackoverflow.com/questions/36087745/how-can-i-check-that-openwhisk-ibm-cloud-functions-gets-invoked","{node.js,docker,ibm-cloud,serverless-framework,openwhisk}","2016-03-18 15:03:27+02","2024-05-17 05:03:28.8108+03","I have a web application that uploads data to a Cloudant database Change events should trigger OpenWhisk IBM Cloud Functions activations or actions How can I check that OpenWhisk is invoked is there a debugging mechanism I tried using the dashboard but is there something I can use on the command line I am experimenting with node js and Docker actions so it would be great if the solution would be independent of whether the action is in node js Swift or a Docker container "
32707970,"How do you bundle aws-sdk-js into a Serverless Framework optimized package?","https://stackoverflow.com/questions/32707970/how-do-you-bundle-aws-sdk-js-into-a-serverless-framework-optimized-package","{javascript,node.js,amazon-web-services,aws-lambda,serverless-framework}","2015-09-22 03:40:11+03","2024-05-17 05:03:29.903856+03","AWS SDK for node js can not be run through browserify due to how the SDK is loaded I want to included a newer version of the AWS SDK for node then what is included in lambda but I also want to optimize via browserify my lambda node js code How do I pull this off"
33001798,"How to protect Serverless Framework endpoints from abuse / DoS?","https://stackoverflow.com/questions/33001798/how-to-protect-serverless-framework-endpoints-from-abuse-dos","{amazon-web-services,serverless-framework}","2015-10-07 20:24:02+03","2024-05-17 05:03:30.945224+03","I plan to have the following setup I want to store my frontend in S3 and my backend in Lambda Since I am charged every time the lambda function gets executed I do not want everyone to be able to make requests directly to it On the other hand I want to store my frontend simply in S3 as opposed to a server How do I go about protecting my backend API from abuse or DoS"
33062564,"Serverless Framework - How to merge module resources into cloud formation","https://stackoverflow.com/questions/33062564/serverless-framework-how-to-merge-module-resources-into-cloud-formation","{amazon-web-services,serverless-framework}","2015-10-11 07:24:29+03","2024-05-17 05:03:31.996416+03","I am having trouble merging my moduleawsm json into resourcescf json Nothing I am trying will merge them Here are my steps jaws deploy resources does not update the cloud formation and produces Redeploying the lambda and endpoint does not update the cloud formation resources either What is the proper process to get the changes into the resourcescf json and apply them on AWS"
33261828,"Serverless Framework with Node MySQL: PROTOCOL_INCORRECT_PACKET_SEQUENCE error","https://stackoverflow.com/questions/33261828/serverless-framework-with-node-mysql-protocol-incorrect-packet-sequence-error","{mysql,node.js,aws-lambda,aws-api-gateway,serverless-framework}","2015-10-21 14:18:53+03","2024-05-17 05:03:32.99122+03","I am having difficulties implementing a simple query on a AWS Lambda NodeJS with Serverless Framework Running it locally works but when I upload it to AWS and then try to run it using the API Gateway endpoint I get this error I cannot find any information on Google StackOverflow or GitHub about this error and I cannot figure out what I am doing wrong This is what I am trying "
33633891,"How can I have multiple API Gateway paths with GET requests in the awsm.json?","https://stackoverflow.com/questions/33633891/how-can-i-have-multiple-api-gateway-paths-with-get-requests-in-the-awsm-json","{aws-cloudformation,aws-lambda,aws-api-gateway,serverless-framework}","2015-11-10 15:43:45+02","2024-05-17 05:03:33.655456+03","I am trying to create an endpoint with many path parameters Using JAWS awsm json I want to create GET methods for all 3 routes How if possible can I accomplish this using Serverless Framework CF"
36122250,"requestParameters returning ""Invalid mapping expression specified: true""","https://stackoverflow.com/questions/36122250/requestparameters-returning-invalid-mapping-expression-specified-true","{amazon-web-services,aws-cli,aws-api-gateway,serverless-framework}","2016-03-21 02:33:46+02","2024-05-17 05:03:35.086677+03","I am configuring a lambda functions API gateway integration with the Serverless Framework version 0 4 2 My problem is with defining an endpoints request parameters The AWS docs for API gateway entry says requestParameters Represents request parameters that can be accepted by Amazon API Gateway Request parameters are represented as a keyvalue map with a source as the key and a Boolean flag as the value The Boolean flag is used to specify whether the parameter is required A source must match the pattern method request location name where location is either querystring path or header name is a valid unique parameter name Sources specified here are available to the integration for mapping to integration request parameters or templates As I understand it the config in the sfunction json is given directly to the AWS CLI so I have specified the request parameters in the format method request querystring startYear true However I am receiving an Invalid mapping expression specified true error I have also tried specifying the config as method request querystring startYear true with the same result sfunction json Any ideas Thanks in advance "
40692799,"Lambda Function does not return until async request ends","https://stackoverflow.com/questions/40692799/lambda-function-does-not-return-until-async-request-ends","{javascript,node.js,aws-lambda,node-request,serverless-framework}","2016-11-19 12:19:42+02","2024-05-17 05:04:32.744897+03","I want to make a function that calls an API third party and returns immediately but it is waiting for API response Here is the code sample Moreover if i try to call context succeed instead of cb it even prevent API call and function return immediately without calling the API I have also created an issue on GitHub Additional info"
