"id","question_id","domain","like_num","created_date","scrap_date","content"
53629167,53616268,"stackoverflow.com",0,"2018-12-05 11:36:38+02","2024-05-17 05:12:28.25676+03","Based on the answer of George Appleton I have added the export command I am already using to the bashrc with the following command for the dockercompose yml If I now exec bash all environment variables are available "
53643001,53621187,"stackoverflow.com",2,"2018-12-06 02:47:46+02","2024-05-17 05:12:29.816462+03","Instead of using aliases like this I would suggest taking advantage of the stages in Serverless Then as far as naming your step function it would be something like Then when you deploy it would be something like sls deploy stage dev or sls deploy stage prod This will utilize two different stacks and you will not run into stuff getting deleted because it thinks you renamed it "
54401118,53302266,"stackoverflow.com",2,"2019-01-28 13:34:47+02","2024-05-17 05:12:17.788969+03","I had the same issue that you describe Or at least I think so And I managed to get it solved by following the documentation on links you provided The serverless documentation states for the authorizer format to be Per my understanding my solution provide below follows the hardcoded authorizer ID approach In the service that has the shared authorizer it is declared in the serverless yml in normal fashion i e Then in the service that wishes to use this shared authorizer the function in servlerless yml is declared as It was crucial to add the name property It would not work without it at least at the moment For details see Unfortunately I cannot say whether this approach has some limitations compared to your suggestion of defining authorizer as a resource In fact that might make it easier to reuse the same authorizer in multiple functions within same service "
55886879,53302266,"stackoverflow.com",1,"2019-04-28 06:54:34+03","2024-05-17 05:12:17.79104+03","Serverless 1 35 1 For people stumbling across this thread here is the new way Wherever you create the user pool you can go ahead and add ApiGatewayAuthorizer Then when you define your functions"
58014045,53302266,"stackoverflow.com",0,"2019-09-19 18:12:46+03","2024-05-17 05:12:17.792274+03","This is how I did my set up since the answer posted above did not worked for me May be it could be helpful for someone I hope you know how to add an API gateway and import it here like since it is already specified in the accepted answer And In my case I passed value in the event header as Authorization type to get it in the authorizer lambda function and my type is REQUEST"
60235433,53302266,"stackoverflow.com",0,"2020-02-15 04:03:35+02","2024-05-17 05:12:17.793482+03","Changing to a shared custom API Gateway Lambda Authorizer was straightforward once it was working as part of the service At that point it was just add an arn to a deployed lambda authorizer and remove the authorizer definition from the service to a separate deployable service Then the other service just has some custom authorizers shared by multiple deployed microservices Side note If you would want a token type authorizer which does forward the authorization bearer xyzsddfsf as a simple event"
56590377,53488312,"stackoverflow.com",9,"2019-06-14 04:37:42+03","2024-05-17 05:12:19.323642+03","You can create a Cognito user pool and add groups to it in a single deployment All you need to do is to give the reference of the user pool in the group section The following code in serverless yml file creates a Cognito user pool and adds a group to it "
69673752,53515869,"stackoverflow.com",0,"2021-10-22 11:30:50+03","2024-05-17 05:12:19.741574+03","The serverless documentation says that you add the region in brackets after ssm in the variable name httpswww serverless comframeworkdocsprovidersawsguidevariables e g ssm euwest1 However that did not work for me Adding it with a dot between the ssm and the region e g ssm euwest1 did work and you can see it referenced in the pull request that created it httpsgithub comserverlessserverlesspull7625 This was in serverless 1 77 x so I am providing both answers in case the bracket notation is a serverless 2 thing "
53523530,53523232,"stackoverflow.com",1,"2018-11-28 18:02:01+02","2024-05-17 05:12:20.752621+03","I can solve it with the plugin With the plugin It cloud be solved by replacing AWSAccountId with AWSAccountId "
53644816,53523232,"stackoverflow.com",0,"2018-12-06 06:46:06+02","2024-05-17 05:12:20.754622+03","You can accomplish support for the native AWS syntax with a single config line in serverless yml to define the variableSyntax Details can be found here httpsgithub comserverlessserverlesspull3694 "
53554683,53539193,"stackoverflow.com",1,"2018-11-30 11:28:14+02","2024-05-17 05:12:21.902866+03","As with a lot of the Serverless Framework there is a plugin for those times that CloudFormation has not yet offered an option httpsgithub comrschickserverlesspluginlambdaaccountaccess The custom authorizers serverless yml should then include"
55944632,53542085,"stackoverflow.com",2,"2020-06-20 12:12:55+03","2024-05-17 05:12:22.911097+03","I am a little confused on your Join statement but you can include single quotes by enclosing them in double quotes no need to escape You also need to wrap your commas in double quotes From the Serverless documentation Passing the CacheControl header as maxage120 means API Gateway will receive the value as maxage120 enclosed with single quotes In yml strings containing [ ] ` must be quoted So to produce xyz executeapi eucentral1 amazonaws com something you can use the following Join statement Disclaimer I am not exactly sure what you want your output string to be but this demonstrates the general concept For those not writing this in JSON you can use the intrinsic FnJoin function in your serverless yml file for a more comprehensive structure Hope this helps Reference httpsserverless comframeworkdocsprovidersawseventsapigatewaycustomrequesttemplates"
58509063,53546181,"stackoverflow.com",16,"2019-10-22 19:57:09+03","2024-05-17 05:12:23.938719+03","As you mention that happened because you are running locally using serverlessoffline plugin and the serverlessoffline plugin does not provide a valid XRAY context One possible way to pass this error and still be able to call your function locally is setting AWS_XRAY_CONTEXT_MISSING environment variable to LOG_ERROR instead of RUNTIME_ERROR default Something like I did not test this using serverless framework but it worked when the same error occurred calling an amplify function locally "
66910370,53546181,"stackoverflow.com",6,"2021-04-01 22:19:50+03","2024-05-17 05:12:23.939719+03","I encountered this error also To fix it I disabled XRay when running locally XRay is not needed when running locally because I can just set up debug log statements at that time This is what the code would look like If you do not like this approach you can set up a contextStrategy to not error out when the context is missing Link here"
71356267,53546181,"stackoverflow.com",0,"2022-03-04 21:18:22+02","2024-05-17 05:12:23.94172+03","If you do not want the error clogging up your output you can add a helper that ignores only that error "
53549670,53549447,"stackoverflow.com",1,"2018-11-30 02:43:40+02","2024-05-17 05:12:24.642301+03","Those are variable definitions They can be defined somewhere else Example Then I define my variables in my env yml as such that resource is the resource arn for an example DYANMODB_TABLE You would preform something like this But in this case your block would relate to dynamodb "
68763419,53571905,"stackoverflow.com",8,"2022-08-14 21:59:48+03","2024-05-17 05:12:26.596066+03","I had the same issue eventually I discovered that my SQS queue name was not the same in all 3 places The following 3 places that the SQS name should match are shown below"
62800534,53571905,"stackoverflow.com",1,"2020-07-08 20:39:07+03","2024-05-17 05:12:26.597066+03","Ended up here with the same error message My issue ended up being that I got the resource and Resource keys in serverless yml backwards Correct "
53573288,53571905,"stackoverflow.com",0,"2018-12-01 19:25:33+02","2024-05-17 05:12:26.598066+03","I missed copying a key part of my config here the actual reference to my Resources file The issue was that I had copied this from a guide and had accientally used selfprovider stage rather than selfcustom stage When I changed this it could then deploy "
71743977,53571905,"stackoverflow.com",0,"2022-04-05 00:34:15+03","2024-05-17 05:12:26.599066+03","In general when YAML is not working I start by checking the indentation I hit this issue in my case one of my resources was indented too much therefore putting the resource in the wrong nodeobject The resources should be two indents in as they are in node resources subnode Resources For more info on this see yaml docs"
53605751,53594391,"stackoverflow.com",1,"2018-12-04 06:34:41+02","2024-05-17 05:12:27.339335+03","I dont know if this is the best or right way to fix this But this worked I changed default cors value into custom values to this and it worked "
53596773,53594391,"stackoverflow.com",1,"2018-12-03 17:25:02+02","2024-05-17 05:12:27.340527+03","AccessControlAllowHeaders does not accept wildcards If you can not set header values exactly just remove AccessControlAllowHeaders setting "
53764327,53621187,"stackoverflow.com",1,"2018-12-13 16:41:34+02","2024-05-17 05:12:29.818462+03","This is how I ended up implementing this not necessarily the best solution for everyone I split my serverless yml file into two files I kept my lambda function definitions in one file and then moved the step function definitions into a separate file Of course the serverless framework does not let you rename the serverless yml file which means the two files I just mentioned cannot coexist in the same folder at the same time My lambda function yaml file would look like this And I will deploy it this way The other yaml file for step functions would look like this And I will deploy it like this I am not saying that this is flawless but it works In the example given above the func1 is supposed to instantiate an instance of the step function MyStepFunction that is why it needs the step functions ARN "
53642937,53626962,"stackoverflow.com",6,"2018-12-06 02:40:04+02","2024-05-17 05:12:30.277456+03","I did a bit of digging on this and ran into a couple realizations By default it seems that no origin header passed in the API Gateway events I created a fresh serverless project and just echoed back exactly what the API gateway event was So this is coming from some other source I figured it may be a custom domain and tested that No dice My only other guess is that you have this behind some other layer CloudFront that is forwarding these headers for you If that ends up being the case I would suggest you look and see if you can make it forward these headers for the POST request as it is for the GET request My only other final thought if none of the above is true is that there is some magic going on in some of the express middleware I doubt this is the case For reference this was my full serverless yml and handler js I tested with as well as a full unaltered event object I got in the endpoint And the nodejs code Finally the response object"
55165248,53645757,"stackoverflow.com",1,"2019-03-14 16:37:04+02","2024-05-17 05:12:31.086138+03","You can use the promise of many ways Personally separate the promise in another function I made a example with request module If you use asyncwait you need add trycatch to handler errors "
56100538,53645757,"stackoverflow.com",1,"2019-05-12 18:07:32+03","2024-05-17 05:12:31.088139+03","I am coding a serverlesskubeless api now for the mysql world database I had to solve this problem yesterday I arrived at the following solution It is not feature complete But you did not ask for that So here is a working GET endpoint which accepts various query parameters to customise the query and database js"
57301620,53645757,"stackoverflow.com",1,"2019-08-02 20:44:38+03","2024-05-17 05:12:31.089139+03","I commonly do stuff with Promises in my serverless projects It gives me the ability to make promised calls to my services easily"
66596988,53645757,"stackoverflow.com",1,"2021-03-12 11:05:24+02","2024-05-17 05:12:31.090431+03","Await and async are not bad practices if used correctly If you do not have promises depending on each other you can call them in parallel by adding all promises without await in an array and use const responses await Promise all promisesArray to wait for all responses to be successful For more information refer to this answer which explains very well Call asyncawait functions in parallel"
53792433,53663879,"stackoverflow.com",2,"2018-12-15 17:23:41+02","2024-05-17 05:12:32.001956+03","I understand that you are able to implement the Implicit Flow without using the Hosted UI but you want to know how to implement Authorization Grant Flow You can use any HTTP client within your Web application to send HTTP requests to Cognito Auth Endpoints to go through the Code grant flow These are REST API endpoints and also no SDK is required to perform the operation Please see the below steps to understand the flow of the process using the API calls 1 Make a GET request to AUTHORIZATION endpoint to receive the XSRF tokens [1] You will need to pass the required parameters while making this request The required parameters are response_type code or token client_id and redirect_uri As per your usecase since you are using Authorization Grant Flow you need the value of response_type to be set to code Once you make this request you will receive an XSRF token in the response as a Cookie This XSRF token will be needed in the next step 2 Make a POST request to LOGIN endpoint to receive tokens [2] You need to pass the same required parameters mentioned while making AUTHORIZATION request Along with the required parameters you can pass POST body parameters CSRF token username and password Once we make this request you will be able to receive the Tokens in the response It also provides a Cookie in the response which you can use later to make a request for refresh tokens 3 Make a POST request to the TOKEN endpoint to receive refresh tokens[3] We need to pass the required parameters while making the request The required request parameters are grant_type and client_id Once you make a successful request you will receive a new set of Tokens in the response [1] Authorization Endpoint httpdocs aws amazon comcognitolatestdeveloperguideauthorizationendpoint html [2] Login Endpoint httpdocs aws amazon comcognitolatestdeveloperguideloginendpoint html [3] Token Endpoint httpdocs aws amazon comcognitolatestdeveloperguidetokenendpoint html"
55245240,53666687,"stackoverflow.com",4,"2019-03-20 12:44:56+02","2024-05-17 05:12:33.27432+03","In fact the first slow request is not only caused by the lambda cold start With Net Core in lambda you have 2 cold start the cold start of the lambda itself and the cold start of net core itself In order to avoid these 2 cold start you have to refer to this github issue to know more on the first slow request in Net Core still hope this problem will be fixed or better managed in next dotnet core releases but right now you do not have better option "
53669176,53666687,"stackoverflow.com",1,"2018-12-07 14:03:33+02","2024-05-17 05:12:33.276321+03","Cold start first lambda invocation is not the specific problem of Net Core You can find a timing comparison for different languages in this article "
53690670,53689712,"stackoverflow.com",1,"2018-12-09 10:39:57+02","2024-05-17 05:12:34.174757+03","Yes that should be possible I recommend checking out this Dark Vision app using IBM Cloud Functions You can upload videos which then are split into frames the frames processed with Visual Recognition The source code for Dark Vision is available on GitHub In addition you should go over the documented IBM Cloud Functions system limits to see if they match your requirements "
53735322,53735289,"stackoverflow.com",0,"2018-12-12 04:42:41+02","2024-05-17 05:12:36.214719+03","You missed the other one "
53765066,53764902,"stackoverflow.com",23,"2018-12-13 17:24:09+02","2024-05-17 05:12:37.010273+03","You have to install your module with save flag before uploading your zip to Amazon "
53771606,53764902,"stackoverflow.com",14,"2018-12-14 01:35:16+02","2024-05-17 05:12:37.011512+03","npm i save puppeteer results in a too big package Max 50MB for Lambdas So instead puppeteer was installed with npm i savedev puppeteer ignorescripts Ignore scripts to prevent Chromium from being installed The serverlesswebpack plugin had to be told to ignore puppeteer in its packaging Otherwise puppeteer would bloat the package The puppeteer module was put in a Layer in the folder structure mentioned in the question and require puppeteer now works "
62768480,53764902,"stackoverflow.com",1,"2020-07-07 08:08:17+03","2024-05-17 05:12:37.012509+03","If you are using stencil js it gives a very similar error Try updating the stencil core version to at least stencilcore ^1 15 0 In your shell prompt try"
65983542,53764902,"stackoverflow.com",1,"2021-01-31 21:50:03+02","2024-05-17 05:12:37.01451+03","Try running your script by forcing the environment variable NODE_PATH Such as For a specific reason I had to build from source a version of node without affecting the currently installation and this workaround worked for me I have got to this solution based on the following question here "
74653873,53764902,"stackoverflow.com",0,"2022-12-05 18:01:11+02","2024-05-17 05:12:37.015232+03","You have to install your module with save flag before uploading your zip"
54074466,53797848,"stackoverflow.com",0,"2019-01-07 14:28:28+02","2024-05-17 05:12:38.156181+03","It is possible in serverless If I were you I will use AWS Lambda to verify the id_token which is sent to the user In this scenario you should first transfer the key to AWS Lambda function using Api Gateway or other methods Then follow this guide to verify the token The code can be found in httpsgithub comawslabsawssupporttoolstreemasterCognitodecodeverifyjwt After verifying it you can add your code here"
53839150,53817238,"stackoverflow.com",0,"2018-12-18 20:33:39+02","2024-05-17 05:12:39.625309+03","There is a docker container that is extremely close to aws lambda You can deploy your serverless onto the container and trial and error with what you want done You can also create a lambda layer which serverless supports this way "
54074078,53818812,"stackoverflow.com",0,"2019-01-07 14:03:16+02","2024-05-17 05:12:40.101449+03","In this case it might because of the Api Gateway configurations Does your api public Because I have met such problems when the api is not public "
53885168,53857201,"stackoverflow.com",0,"2018-12-21 14:55:58+02","2024-05-17 05:12:41.109884+03","After long google and test I came to a solution for this leave it here for reference The firebase database connection is not released after saving data so that AWS Lambda cannot return the callback The simple solution is close database connection after task"
53871436,53857591,"stackoverflow.com",0,"2018-12-20 17:19:42+02","2024-05-17 05:12:41.931251+03","I used the serverlesswebpack npm package to solve the problem This ended up being my webpack config js file"
53862402,53859666,"stackoverflow.com",0,"2018-12-20 06:27:54+02","2024-05-17 05:12:42.991277+03","You should add an HTTP request header as Contenttype Now go to Integration requests and change the mapping template as follows Hope it helps and do not forgot to deploy the API before testing "
53904770,53862698,"stackoverflow.com",0,"2018-12-23 17:22:56+02","2024-05-17 05:12:44.0167+03","serverlesswsgi provides a flask wrapper for you to use so it actually handles the event variable in the background and maps it to a Flask request Import the flask request object and use that in your code instead Read the Flask docs around the request but it will have all the headers etc you would expect in the lambda event Also you are using agent UserAgent PostmanRuntime7 4 0 to send the request that gives the second set of headers You literally as a developer set those headers so I am confused why you would expect them to match unless you set them to match What header are you specifically looking to check"
53874653,53864505,"stackoverflow.com",0,"2018-12-20 21:10:32+02","2024-05-17 05:12:45.596405+03","Your IAM role definitions should be configured under provider and not as a root property in your serverless yml If you want to be more granular you can also put that in the function level "
55506328,53875503,"stackoverflow.com",4,"2019-04-04 03:53:57+03","2024-05-17 05:12:46.122746+03","For triggering a function upon a Firestore document change you should write something like this in your serverless yml file I have written an article on how to use Serverless Framework with Firebase triggers httpsmedium componceagtechusingfirebasetriggersinserverlessframeworkad99594b86fa Hope it helps "
53879042,53878014,"stackoverflow.com",15,"2018-12-21 06:09:16+02","2024-05-17 05:12:46.961989+03","Try"
65520136,53878014,"stackoverflow.com",4,"2022-09-13 15:27:30+03","2024-05-17 05:12:46.962989+03","UPDATE In response to the first comment I would like to give some context to this answer the author asked how to export the ARN without the version number The actual problem lies in the Key that was used to export the function ARN ServiceLambdaFunctionQualifiedArn The Serverless Framework by default exports each Lambda function with their Qualified Function ARN i e ARN plus version suffix as CloudFormation Stack Output That means the Lambda function hello will be exported as HelloLambdaFunctionQualifiedArn even if you do not define any outputs in the resources section Just check the CloudFormation Stack output of a deployed Serverless service That means Serverless will overwrite your output declaration ServiceLambdaFunctionQualifiedArn with their own declaration during deployment By the way that is also the reason that it was working even though no actual Value was specified In order to export the ARN without version number you must manually declare an additional output with a different Key for example HelloLambdaFunctionArn or ServiceLambdaFunctionArn remove Qualified from the string and reference the ARN as Value This has worked for me Export in first serverless stack with a unique export name stackstageTransformDataLambdaArn And import in the second stack with the same stage like this"
62856611,53878014,"stackoverflow.com",2,"2020-07-12 05:55:13+03","2024-05-17 05:12:46.96544+03","Update 072020 This question is still valid and the accepted answer did not work for me with serverless 1 74 1 My use case was to export a custom authorizer lambda as a separate service to other services Here is what worked for me You do not need a reference to value the arn should be exported with just the name Then to use the Export in another service The name added to this ended up being required for the custom authorizer use case "
59845163,53878014,"stackoverflow.com",1,"2020-01-21 18:49:51+02","2024-05-17 05:12:46.967438+03","In short E g "
61104882,53878014,"stackoverflow.com",0,"2020-04-08 18:56:01+03","2024-05-17 05:12:46.96844+03","nah just add versionFunctions false inside your serverless yml inside the provider like this"
53885196,53883835,"stackoverflow.com",2,"2018-12-21 14:57:57+02","2024-05-17 05:12:47.857247+03","Ok i GOT IT I had to add another permission to allow the Lambda function to be triggered by the SNS Topic And now in the console i can the SNS as trigger for my Lambda function "
53892360,53885255,"stackoverflow.com",1,"2018-12-22 03:19:12+02","2024-05-17 05:12:49.007954+03","I believe your issue is that you are using Cloudformation intrinsic functions within the Serverless Framework function section Specifically And You do not want to use intrinsic functions here but rather an ARN using serverless variables Check out role names in the serverlessiamrolesperfunction docs"
54090419,54089897,"stackoverflow.com",2,"2019-01-14 10:52:42+02","2024-05-17 05:12:50.386805+03","EDIT My previous code ignored the fact that your Insider query is asynchronous This new code handles that and matches your edit Initial partly incorrect answer for reference You are pushing the result of your mapping into the object that you are currently mapping and callback is called more than once here That is a pretty good amount of unexpected behavior material Try the following"
54298260,54285038,"stackoverflow.com",0,"2019-01-21 23:53:15+02","2024-05-17 05:13:07.395271+03","Ref expects to reference something right now you are not passing it anything to reference So assuming you want the ARN of DialogflowFunction and that function config looks something like this in your functions file Then your ref would look something like this Ref takes the logical id of the resource for which you want to reference in this case that is DialogflowFunction and will return the ARN of that resource "
54295533,54290649,"stackoverflow.com",16,"2019-01-21 20:02:55+02","2024-05-17 05:13:07.873854+03","If you need to download the object to the disk you can use tempfile and download_fileobj to save it Note that there is a 512 MB limit on the size of temporary files in Lambda I would argue an even better way is to process it all in memory Instead of tempfile you can use io in a very similar fashion This way the data does not need to be written to a disk which is a faster and b you can process bigger files basically until you reach Lambdas memory limit of 3008 MB or memory "
55897608,54290649,"stackoverflow.com",1,"2019-04-29 08:46:05+03","2024-05-17 05:13:07.875849+03","In one of my project I converted webp files to jpg I can refer to the following github link to get some understanding httpsgithub comadjr2webptojpgblobmastercodes py You can directly access the file you download in lambda function I am not sure whether you can create a new folder or not even I am pretty new to all this stuff but surely you can manipulate the file and upload back to the same or different s3 bucket Hope it helps Cheers "
53907610,53901880,"stackoverflow.com",7,"2018-12-24 00:25:40+02","2024-05-17 05:12:50.391806+03","At present there is no way to run the real Cloudflare Workers runtime locally The Workers team knows that developers need this but it will take some work to separate the core Workers runtime from the rest of Cloudflares software stack which is otherwise too complex to run locally In the meantime there are a couple options you can try instead Cloudworker is an emulator for Cloudflare Workers that runs locally on top of node js It was built by engineers at Dollar Shave Club a company that uses Workers not by Cloudflare Since it is an entire independent implementation of the Workers environment there are likely to be small differences between how it behaves vs the real thing However it is good enough to get some work done The preview seen on cloudflareworkers com can be accessed via API With some curl commands you can upload your code to cloudflareworkers com and run tests on it This is not really local but if you are always connected to the internet anyway it is almost the same You do not need any special credentials to use this API so you can write some scripts that use it to run unit tests etc Upload a script called worker js by POST ing it to httpscloudflareworkers comscript Now SCRIPT_ID will be a 32digit hex number identifying your script Note that the ID is based on a hash so if you upload the exact same script twice you get the same ID Next generate a random session ID 32 hex digits It is important that this session ID be cryptographically random because anyone with the ID will be able to connect devtools to your preview and debug it Let us also define two pieces of configuration These specify that when your worker runs the preview should act like it is running on httpsexample com The URL and Host header of incoming requests will be rewritten to this protocol and hostname Set HTTPS1 if the URLs should be HTTPS or HTTPS0 if not Now you can send a request to your worker like The 32 zeros can be any hex digits When using the preview in the browser these are randomlygenerated to prevent cookies and cached content from interfering across sessions When using curl though this does not matter so allzero is fine You can change this curl line to include a path in the URL use a different method like X POST add headers etc As long as the hostname and cookie are as shown it will go to your preview worker Finally you can connect the devtools console for debugging in Chrome currently only works in Chrome unfortunately Note that the above API is not officially documented at present and could change in the future but changes should be relatively easy to figure out by opening cloudflareworkers com in a browser and looking at the requests it makes "
56895838,53901880,"stackoverflow.com",2,"2019-07-05 05:28:11+03","2024-05-17 05:12:50.395807+03","You may also be able to test locally by loading the Cloudflare worker as a service worker Note"
60790424,53901880,"stackoverflow.com",0,"2020-03-21 18:36:53+02","2024-05-17 05:12:50.396807+03","Dollar Share Club created Cloudworker It is not actively maintained but it is a way to run Cloudflare Workers locally You can read about it on the Cloudflare blog in guest post by the original maintainer of Cloudworker "
54240145,54094363,"stackoverflow.com",2,"2019-01-17 18:21:17+02","2024-05-17 05:12:51.338056+03","The seeding functionality is only supported in serverless offline by dynamo local plugin and its not supposed to work online github com99xtserverlessdynamodblocal You can however use cloudformation init function which will execute a lambda function during the stack creation you can use it to seed your dynamo db tables "
64550714,54094363,"stackoverflow.com",1,"2020-10-27 10:37:13+02","2024-05-17 05:12:51.340057+03","varnit is correct You can only seed offline with serverlessdynamodblocal For seeding data in your DynamoDB that is deployed to AWS by serverless there are a few libraries that can help as well if you do not want to do it yourself as varnit suggests httpswww npmjs compackageserverlessdynamodbseed httpswww npmjs compackageawscdkdynamodbseeder"
54096604,54096502,"stackoverflow.com",0,"2019-01-08 19:11:21+02","2024-05-17 05:12:52.252727+03","You can probably just return the value you get after await "
54096624,54096502,"stackoverflow.com",0,"2019-01-08 19:13:06+02","2024-05-17 05:12:52.253727+03","There is no need of callback function on mongoose connect if you are using await Callback function is use for Promise not for await use trycatch in asyncawait "
54138593,54129180,"stackoverflow.com",0,"2019-01-11 01:52:28+02","2024-05-17 05:12:54.327613+03","You cannot integrate an API Gateway method with multiple lambdas You would have to detect the lambda failure and redeploy the entire API Gateway with all its methods pointing to the lambdas in the other region This would take time to do so you would have a period of downtime before the lambda integration would be switched over "
54184969,54146467,"stackoverflow.com",1,"2019-01-14 18:01:09+02","2024-05-17 05:12:55.226458+03","If I am understanding your question correctly you have a structure something like this You can write a script which parses all these files runs any validations you may want on the items within and returns a file for serverless yml to use so that your serverless yml might look like this All this scripts or scripts need to do is loop over a given directory load the yml concat each files yml to a temp file then resolve with that temp file "
54171707,54162354,"stackoverflow.com",4,"2019-01-13 20:05:32+02","2024-05-17 05:12:56.296466+03","Try this and ensure that in serverless yml you have set runtime nodejs8 10 under provider Lambda response body must be a string as defined here "
54166787,54165697,"stackoverflow.com",1,"2019-01-13 09:05:44+02","2024-05-17 05:12:57.320698+03","Unfortunately this is not possible with AppSync at this time I have noted this as a feature request for the service though and will bring it back to the team for prioritization in a future release Thanks for the feedback "
54186753,54185709,"stackoverflow.com",0,"2019-01-14 19:58:42+02","2024-05-17 05:12:58.552075+03","You should always put async code inside try catch block Also forEach will not work with promise you will need to use for loop Try this Shared function"
54209378,54207835,"stackoverflow.com",1,"2019-01-16 03:53:36+02","2024-05-17 05:12:59.156613+03","It sounds like your Lambda function cannot connect to DynamoDB That typically is caused by one thing you are running the Lambda function in a VPC and the Lambda function has no viable route to DynamoDB either over the public internet or to DynamoDB via a private VPC Endpoint Presumably you are running your Lambda function inside a VPC so that it can access your private RDS database which would not otherwise be reachable over the public internet You have a couple of choices Note that both are over TLS so are secure The decision is whether or not to allow the Lambda function to have unfettered outbound internet access 1 or to constrain it to DynamoDB 2 "
61538179,54219776,"stackoverflow.com",1,"2020-05-01 10:00:36+03","2024-05-17 05:13:01.270597+03","Looking at your logs it seems that Flasks WSGI is expecting a headers node within the payload you are receiving which would be there should your event be an HTTP event That is not the case when you wire two AWS services directly The event object will be different for each service Since you are not handling HTTP requests I would suggest you to remove Flask from this lambda Your code then would look like this Your SQS queue ARN is displayed on your queue details on AWS Console Here is a complimentary read SLS and SQS Queues"
54220629,54220447,"stackoverflow.com",1,"2019-01-16 17:52:22+02","2024-05-17 05:13:02.242414+03","You have to use the SES sendRawEmail API in order to send email with attachments There are a few examples in the SES Developer guide how this can be implemented in various programming languages currently Java PHP Python and Ruby Please also read the Sending Raw Email chapter for generic information "
63295834,54229782,"stackoverflow.com",6,"2020-08-07 09:27:45+03","2024-05-17 05:13:03.336752+03","Run This Then do your sls deploy The other option you can try is Then do your sls deploy"
54259197,54238775,"stackoverflow.com",2,"2019-01-18 19:54:56+02","2024-05-17 05:13:04.251799+03","The problem is that your code has two newlines for one of your section part headers Change this line of code to this"
54272869,54272682,"stackoverflow.com",2,"2019-01-20 03:40:56+02","2024-05-17 05:13:04.917292+03","allowCredentials true will not work with AccessControlAllowOrigin You have to specify the origin explicitly AccessControlAllowOrigin https840b1a6d ngrok io also withCredentials in AccessControlAllowCredentials withCredentials should be true"
54286417,54285015,"stackoverflow.com",0,"2019-01-21 11:02:35+02","2024-05-17 05:13:05.749055+03","You can try something like below hope it helps "
54295907,54285038,"stackoverflow.com",2,"2019-01-21 20:31:01+02","2024-05-17 05:13:07.39278+03","Ref is a Cloudformation intrinsic function It needs to reference a resource The whole outputs section is also optional use it only if you need to reference the resources from one stack in another "
54323504,54320728,"stackoverflow.com",17,"2019-01-23 18:42:13+02","2024-05-17 05:13:13.835117+03","A policy document is nothing but a set of permissions to allowdeny access to AWS resources This policy can be attached to usersrolesgroups If this policy is attached to rolesgroups the users to which the roles are attached or the list of the users in the group will have the permissions defined in the policy For example having EC2 or VPC access etc An AssumeRolePolicy is provided in a role to help enabling trust relationship for other AWS servicesAWS accounts to consume this role and gain permissions For example Lambda will need an IAM role to be attached to define all the permissions it requires for its execution A normal IAM role cannot be attached to lambda since no trust relationship is defined i e the role does not allow it to be consumed by Lambda Once a trust relation is added for lambda the role can be attached to lambda thereby gaining permissions defined The same will also apply for cross account access if an account id is used as principal instead of lambda service where using a role in account A one can gain access for permissions defined in role B meaning you can access account B with access of account A if trust is established In trust relationship the assume role is using Security Token Service STS where temporary credentials are provided for accessing the AWS resources Hope this helps "
54330892,54328886,"stackoverflow.com",3,"2019-01-23 17:46:13+02","2024-05-17 05:13:14.719083+03","You are waiting for the response of an async call and it is likely that you are not getting one Check the SES API logs in CloudTrail to make sure that the request is actually being made It sounds like your lamdba function cannot access SES which would happen if you are running it in a VPC You would need to add a NAT Gateway to the VPC Consider moving your lambda outside of your VPC Here is a guide to help determine the tradeoffs "
54351175,54350957,"stackoverflow.com",5,"2019-01-24 18:24:07+02","2024-05-17 05:13:15.215309+03","Luckily you do not have to bundle boto3 when deploying your Lambda application It is already present in the Lambda python execution environment Feel free to remove boto3 from your requirements txt Note that AWS recommends you bundle your own as the one in Lambda might not be fully uptodate but that matters only if you want to use the very latest feature or services of AWS I have been using the bundled one for over 2 years and have not had an issue once "
54358136,54357368,"stackoverflow.com",5,"2019-01-25 04:44:42+02","2024-05-17 05:13:16.756951+03","Do not pass the variable along with the deploy command Instead set it from the terminal first In your terminal run URLhttpspostmanecho compost and then run sls deploy Alternatively you can use a plugin Heres a plguin to that httpsgithub comcolynbserverlessdotenvplugin then add the plugin to your config file create your usual dotenv file env and then access as usual And if you really need to run it from the console with different urls flags though I would recommend using just one env file without the command flags do this Put your different urls in env url1 env url2 env url3 and then sls deploy env url1"
54365992,54357368,"stackoverflow.com",2,"2019-01-25 15:10:12+02","2024-05-17 05:13:16.758951+03","The code that you posted works You just have to pass URL as an environment variable and NOT as an argument This should work passing URL as an environment variable This will not work you are passing URL as an argument to sls deploy "
54371374,54370736,"stackoverflow.com",2,"2019-01-25 21:01:12+02","2024-05-17 05:13:17.192755+03","I would do something like this to help you out with the syntax Then in your env yml you can do"
69640487,54370736,"stackoverflow.com",2,"2023-07-02 16:11:42+03","2024-05-17 05:13:17.193755+03","Enviroment variables 1 Add useDotenvtrue to your yml file 2 Add your variables like this envVARIABLE_NAME 3 Create a file called env dev and write the variables You can add env prod but you have to change the stage inside your yml file Example env dev"
59273985,54370736,"stackoverflow.com",0,"2019-12-10 21:18:44+02","2024-05-17 05:13:17.195756+03","I ended up solving it I had set up my Dynamo DB in AWS uswest region reinitialized in USEast2 and reset the region under provider within the yml file "
